"id","customer_id","installation_date","status","pic_id","created_by","updated_by","created_at","updated_at","uninstallation_date","lead_person_id","installed_by","unistalled_by","remarks","idu_sn","ac_asset_id","custom_asset_name","odu_sn","last_deduction_date","contract_start_date","contract_end_date","total_debt","balance","service","payment_term","monthly_fee","device_activated","security_deposit_status","uninstallation_start_date","uninstallation_end_date","uninstallation_status"
1458,529,"2022-11-18 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-11-18 09:17:11.332104","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000383",6,NULL,"0000378",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
943,172,"2021-12-02 00:00:00","ACTIVE",NULL,NULL,NULL,"2021-12-02 12:45:02.248593","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000192",6,NULL,"0000190","2022-01-02 05:56:47.884286",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1800,425,"2023-02-28 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-02-28 08:20:29.318097","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000170",5,NULL,"0000237",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2660,1121,"2023-10-06 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-06 09:57:54.311","2023-10-08 16:47:50.802506",NULL,NULL,NULL,NULL,NULL,"0000659",5,NULL,"0000438",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1462,533,"2022-11-21 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-11-21 06:58:48.3802","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000368",6,NULL,"0000338",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2459,1038,"2023-08-04 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-08-04 09:22:11.534","2023-08-09 06:20:58.616658",NULL,NULL,NULL,NULL,NULL,"0000596",5,NULL,"0000439",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2549,179,"2023-08-30 09:52:16.263","UNINSTALLED",NULL,NULL,NULL,"2023-08-30 09:52:16.263","2023-08-30 13:58:35.048571","2023-08-30",NULL,NULL,71,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
913,119,"2021-10-18 00:00:00","ACTIVE",NULL,NULL,NULL,"2021-11-16 21:59:56.316562","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000214",6,NULL,"0000166","2021-12-03 06:48:33.611206",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
940,135,"2021-11-01 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2021-11-29 12:13:10.789221","2023-11-27 18:28:16.031743","2023-11-27",NULL,NULL,71,NULL,NULL,5,NULL,NULL,"2021-12-03 06:49:25.589218",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
620,35,"2021-08-12 11:25:57.836881","ACTIVE",NULL,NULL,NULL,NULL,"2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000116",6,NULL,"0000117","2021-12-03 06:49:08.541192",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3132,1374,"2024-01-22 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-01-22 08:09:36.962","2024-03-06 08:26:05.724136",NULL,NULL,NULL,NULL,NULL,"0000443",6,NULL,"0000580",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3155,1388,"2024-01-25 00:00:00","ACTIVE",NULL,NULL,NULL,"2024-01-25 10:48:04.939","2024-02-13 13:38:00.23023",NULL,NULL,NULL,NULL,NULL,"0000960",5,NULL,"0000891",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1034,237,"2022-01-28 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-01-28 08:48:28.351319","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000209",7,NULL,"0000132","2022-02-01 00:00:00",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
951,183,"2021-12-10 00:00:00","ACTIVE",NULL,NULL,NULL,"2021-12-08 16:04:57.011986","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000196",6,NULL,"0000193","2022-01-02 05:56:47.884286",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
624,39,"2021-08-12 11:25:57.836881","ACTIVE",NULL,NULL,NULL,NULL,"2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000105",6,NULL,"0000109","2021-12-03 06:49:04.141874",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1264,405,"2022-06-01 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-06-01 05:42:58.188826","2023-09-13 07:31:30.755694","2023-09-13",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
950,180,"2021-12-08 00:00:00","ACTIVE",NULL,NULL,NULL,"2021-12-08 11:50:10.273355","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000183",5,NULL,"0000193","2022-01-02 05:56:47.884286",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2095,915,"2023-05-11 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-11 10:12:10.005726","2023-05-12 13:24:23.98398",NULL,NULL,NULL,NULL,NULL,"0001015",5,NULL,"0000952",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1051,248,"2022-02-07 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-02-07 14:19:40.231796","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000149",5,NULL,"0000315",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2774,1177,"2023-11-17 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-11-17 09:51:27.517","2023-11-28 07:08:10.009746",NULL,NULL,NULL,NULL,NULL,"0000510",7,NULL,"0000523",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2376,995,"2023-07-12 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-07-12 11:19:36.361602","2024-01-16 09:36:59.21467","2024-01-16",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1246,397,"2022-05-24 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-05-24 06:08:54.66858","2024-02-17 11:03:21.744978","2024-02-17",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2592,179,"2023-09-13 11:44:50.384","UNINSTALLED",NULL,NULL,NULL,"2023-09-13 11:44:50.384","2023-09-17 12:41:31.715827","2023-09-17",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
935,98,"2021-11-22 00:00:00","ACTIVE",NULL,NULL,NULL,"2021-11-26 09:20:21.0921","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000140",5,NULL,"0000131","2021-12-03 06:49:19.328425",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
629,42,"2021-08-12 11:25:57.836881","ACTIVE",NULL,NULL,NULL,NULL,"2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000102",5,NULL,"0000114","2021-12-03 06:48:37.998836",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1484,547,"2022-11-30 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-11-30 07:10:30.89671","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000320",7,NULL,"0000265",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2504,1055,"2023-08-14 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-08-14 11:11:15.291","2023-12-01 07:37:50.644411","2023-12-01",NULL,NULL,71,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1286,423,"2022-06-15 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-06-15 05:36:07.088512","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000150",6,NULL,"0000158",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
941,159,"2021-11-19 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2021-11-29 12:28:37.800811","2023-04-12 07:26:26.649172","2023-04-12",NULL,NULL,71,NULL,NULL,6,NULL,NULL,"2021-12-03 06:48:57.318522",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
839,131,"2021-10-27 00:00:00","ACTIVE",NULL,NULL,NULL,"2021-10-28 15:16:50.312042","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000167",7,NULL,"0000176","2021-12-03 06:48:54.686957",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1478,542,"2022-11-25 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-11-25 07:40:48.658807","2023-04-19 14:45:36.601097","2023-04-19",NULL,NULL,65,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1114,307,"2022-03-17 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-03-17 13:45:51.518405","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000288",5,NULL,"0000302",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1115,250,"2022-03-17 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-03-17 13:54:02.880728","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000276",5,NULL,"0000145",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
840,132,"2021-10-27 00:00:00","ACTIVE",NULL,NULL,NULL,"2021-10-28 15:16:50.312042","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000153",5,NULL,"0000311","2021-12-03 06:49:07.897292",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2856,1229,"2023-12-12 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-12 09:59:30.668","2023-12-25 17:45:36.096406",NULL,NULL,NULL,NULL,NULL,"0000315",6,NULL,"0000282",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1194,361,"2022-04-14 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-04-13 14:08:53.451162","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000253",5,NULL,"0000300",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2751,179,"2023-11-04 07:17:25.095","UNINSTALLED",NULL,NULL,NULL,"2023-11-04 07:17:25.095","2023-12-01 11:51:11.294919","2023-12-01",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1230,383,"2022-05-13 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-05-13 06:35:59.148996","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000003",6,NULL,"0000004",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1254,400,"2022-05-26 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-05-26 06:08:46.798092","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000251",7,NULL,"0000239",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2677,179,"2023-10-13 12:29:37.038","UNINSTALLED",NULL,NULL,NULL,"2023-10-13 12:29:37.039","2023-10-19 09:58:32.509154","2023-10-19",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1278,42,"2022-06-09 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-06-09 06:04:03.693899","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000243",7,NULL,"0000194",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1290,425,"2022-06-17 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-06-17 08:01:05.703308","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000103",7,NULL,"0000120",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1300,429,"2022-04-19 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-06-24 06:23:21.335645","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000103",5,NULL,"0000132",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1304,221,"2022-06-28 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-06-27 13:00:21.904214","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000132",5,NULL,"0000106",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2040,878,"2023-04-21 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-04-21 11:03:05.589205","2023-04-21 15:39:12.837053",NULL,NULL,NULL,NULL,NULL,"0000487",7,NULL,"0000600",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2211,905,"2023-06-08 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-06-08 10:01:20.753721","2023-06-08 12:56:40.277816",NULL,NULL,NULL,NULL,NULL,"0000453",6,NULL,"0000435",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2054,885,"2023-04-27 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-04-27 08:54:21.65763","2023-04-27 14:39:14.73155",NULL,NULL,NULL,NULL,NULL,"0000514",7,NULL,"0000450",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2127,819,"2023-05-19 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-19 09:10:26.011006","2023-05-21 18:11:54.954769",NULL,NULL,NULL,NULL,NULL,"0000932",5,NULL,"0000830",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2066,898,"2023-05-02 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-02 12:01:55.277502","2023-05-03 08:51:00.466907",NULL,NULL,NULL,NULL,NULL,"0000499",5,NULL,"0000514",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
838,130,"2021-10-25 00:00:00","ACTIVE",NULL,NULL,NULL,"2021-10-28 15:16:50.312042","2023-05-09 08:52:26.093395",NULL,NULL,NULL,NULL,NULL,"0000211",7,NULL,"0000142","2021-12-03 06:48:48.1529",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2374,997,"2023-07-12 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-07-12 10:44:43.74476","2023-07-13 09:38:41.121753",NULL,NULL,NULL,NULL,NULL,"0000581",7,NULL,"0000505",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2210,956,"2023-06-08 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-06-08 08:36:48.950515","2023-06-08 12:52:48.022083",NULL,NULL,NULL,NULL,NULL,"0000928",5,NULL,"0000697",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2619,491,"2023-09-20 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-09-20 09:19:13.298","2023-10-02 17:52:10.219672",NULL,NULL,NULL,NULL,NULL,"0000671",7,NULL,"0000580",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1972,827,"2023-03-29 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-29 05:32:05.827271","2023-05-29 06:14:34.016476",NULL,NULL,NULL,NULL,NULL,"0000218",5,NULL,"0000168",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2643,1110,"2023-09-29 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-09-29 12:22:06.617","2023-10-02 20:01:54.60279",NULL,NULL,NULL,NULL,NULL,"0000103",6,NULL,"0000115",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2474,1045,"2023-08-07 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-08-07 15:06:28.063","2023-08-11 11:56:30.947716",NULL,NULL,NULL,NULL,NULL,"0000590",5,NULL,"0000656",NULL,"2023-08-07 15:06:28.063","2033-08-07 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
2407,338,"2023-07-21 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-07-21 12:05:10.493909","2023-07-25 08:13:13.500052","2023-07-25",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1471,536,"2022-11-23 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-11-22 14:39:33.503027","2023-07-06 07:34:01.646311","2023-07-06",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2733,1156,"2023-10-30 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-30 11:04:58.277","2023-11-01 07:30:27.20099",NULL,NULL,NULL,NULL,NULL,"0000671",5,NULL,"0000652",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
622,37,"2021-08-12 11:25:57.836881","UNINSTALLED",NULL,NULL,NULL,NULL,"2024-01-09 06:55:13.642205","2024-01-09",NULL,NULL,71,NULL,NULL,6,NULL,NULL,"2021-12-03 06:48:53.982738",NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2814,23,"2023-12-04 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-12-04 10:20:38.035","2023-12-09 14:04:17.009701",NULL,NULL,NULL,NULL,NULL,"0000440",6,NULL,"0000397",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
3204,179,"2024-02-06 12:57:55.787","UNINSTALLED",NULL,NULL,NULL,"2024-02-06 12:57:55.787","2024-02-06 13:06:18.994617","2024-02-06",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2593,1079,"2023-09-13 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-09-13 13:54:39.724","2024-02-22 12:45:25.452433","2024-02-22",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2437,179,"2023-08-01 08:58:52.136","UNINSTALLED",NULL,NULL,NULL,"2023-08-01 08:58:52.136","2023-08-01 13:04:20.75629","2023-08-01",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1420,508,"2022-10-27 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-10-27 09:45:16.563703","2023-08-24 09:32:10.995717","2023-08-24",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1923,808,"2023-03-17 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-03-17 07:22:02.510529","2023-08-25 07:56:56.17938","2023-08-25",NULL,NULL,71,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1442,523,"2022-11-14 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-11-14 07:29:20.819797","2023-10-19 12:41:23.984848","2023-10-19",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2570,1087,"2023-09-07 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-09-07 09:19:57.103","2023-09-08 10:07:34.015654",NULL,NULL,NULL,NULL,NULL,"0000943",5,NULL,"0000473",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1905,799,"2023-03-14 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2023-03-14 06:16:08.076255","2023-09-13 07:37:45.947136","2023-09-13",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2375,920,"2023-07-12 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-07-12 10:55:55.514337","2023-07-13 09:37:15.921149",NULL,NULL,NULL,NULL,NULL,"0000582",6,NULL,"0000629",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1916,804,"2023-03-16 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-16 09:30:45.564843","2023-06-21 10:02:53.895933",NULL,NULL,NULL,NULL,NULL,"0000449",6,NULL,"0000459",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2661,1120,"2023-10-06 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-06 10:00:39.153","2023-10-08 16:44:49.76395",NULL,NULL,NULL,NULL,NULL,"0000632",5,NULL,"0000778",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1821,760,"2023-03-02 00:00:00","PURCHASED",NULL,NULL,NULL,"2023-03-02 06:49:52.707479","2024-03-06 05:48:48.869879",NULL,NULL,NULL,NULL,NULL,"0000538",5,NULL,"0000387",NULL,"2023-03-02 00:00:00","2024-03-02 00:00:00",1740000,0,"Without Baridi Care","1 Year",145000,"Yes",False,NULL,NULL,NULL
1878,782,"2023-03-08 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-08 05:47:18.63198","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000390",6,NULL,"0000309",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2678,1128,"2023-10-16 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-16 11:12:43.628","2023-11-18 18:36:30.899488",NULL,NULL,NULL,NULL,NULL,"0000638",7,NULL,"0000630",NULL,"2023-10-16 11:12:43.628","2033-10-16 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
2699,1138,"2023-10-21 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-21 11:17:45.291","2023-10-25 09:26:47.00583",NULL,NULL,NULL,NULL,NULL,"0000544",5,NULL,"0000846",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1892,788,"2023-03-10 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-10 06:29:29.831405","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000483",6,NULL,"0000560",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1429,513,"2022-11-02 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-11-02 06:15:42.844065","2023-06-05 09:49:08.570796","2023-06-05",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2679,1128,"2023-10-16 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-10-16 11:16:42.348","2023-11-19 19:39:31.769003",NULL,NULL,NULL,NULL,NULL,"0000521",7,NULL,"0000525",NULL,"2023-10-16 11:16:42.348","2033-10-16 00:00:00",0,NULL,NULL,"Corporate",0,"Yes",False,NULL,NULL,NULL
1139,321,"2022-03-25 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-03-25 12:20:24.45685","2023-07-03 08:30:09.319279","2023-07-03",NULL,NULL,71,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1917,805,"2023-03-16 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-16 12:14:06.225542","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000500",5,NULL,"0000758",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2129,930,"2023-05-19 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-05-19 10:32:40.865045","2023-05-21 17:52:40.096079",NULL,NULL,NULL,NULL,NULL,"0001030",5,NULL,"0000835",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2884,179,"2023-12-16 14:03:41.586","UNINSTALLED",NULL,NULL,NULL,"2023-12-16 14:03:41.586","2023-12-18 09:55:00.130167","2023-12-18",NULL,NULL,71,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1136,319,"2022-03-24 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-03-24 14:08:04.681265","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000005",6,NULL,"0000003",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
2620,1099,"2023-09-21 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-09-21 11:28:09.916","2023-10-02 18:01:34.898954",NULL,NULL,NULL,NULL,NULL,"0001054",5,NULL,"0000701",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1169,344,"2022-04-06 00:00:00","UNINSTALLED",NULL,NULL,NULL,"2022-04-06 08:42:05.488237","2023-05-26 06:54:55.048334","2023-05-26",NULL,NULL,65,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1937,815,"2023-03-21 00:00:00","ACTIVE",NULL,NULL,NULL,"2023-03-21 08:07:04.416968","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000595",7,NULL,"0000221",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
1142,318,"2022-03-25 00:00:00","ACTIVE",NULL,NULL,NULL,"2022-03-25 12:31:56.636451","2023-03-28 06:59:43.688627",NULL,NULL,NULL,NULL,NULL,"0000176",6,NULL,"0000224",NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,"No",False,NULL,NULL,NULL
